Index	Title	Pmid	PubYear	LastAuthor	ArticleID	TableID	NeuronName	NeuronLongName	BrainRegion	MetadataCurated	Species	Strain	ElectrodeType	PrepType	JxnPotential	JxnOffset	RecTemp	AnimalAge	AnimalWeight	FlagSoln	ExternalSolution	ExternalSolution_conf	external_0_Mg	external_0_Ca	external_0_Na	external_0_Cl	external_0_K	external_0_pH	InternalSolution	InternalSolution_conf	internal_0_Mg	internal_0_Ca	internal_0_Na	internal_0_Cl	internal_0_K	internal_0_pH	input resistance	resting membrane potential	spike threshold	spike amplitude	spike half-width	membrane time constant	AHP amplitude	spike width	cell capacitance	AHP duration	rheobase	firing frequency	sag ratio	adaptation ratio	fast AHP amplitude	spike peak	maximum firing rate	spontaneous firing rate	other	FI slope	first spike latency	slow AHP amplitude	spike max rise slope	ADP amplitude	sag amplitude	spike max decay slope	spike rise time	spike decay time	fast AHP duration	access resistance	cell diameter	slow AHP duration	medium AHP amplitude	cell surface area	medium AHP duration	ADP duration
824	Substantia nigra dopamine regulates synaptic plasticity and membrane potential fluctuations in the rat neostriatum, in vivo.	10938425	2000	Wickens JR	78491	21458.0	Neostriatum medium spiny neuron	Striatum Spiny Neuron	Striatum	True	Rats	Wistar	Extracellular	in vivo	Unreported				230.0																		30.3	-84.8	-48.3	74.7	0.61														-65.9																	
115	Impaired synaptic plasticity and cAMP response element-binding protein activation in Ca2+/calmodulin-dependent protein kinase type IV/Gr-deficient mice.	10964952	2000	Chatila TA	37464	3119.0	Cerebellum Purkinje cell		Cerebellum	True	Mice	C57BL	Patch-clamp	in vitro	Unreported		28.0	48.4974226119			Transverse slices of hippocampus were rapidly prepared and maintained in an interface chamber at 28°C, where they were subfused with artificial CSF (ACSF) consisting of (in mm): 124 NaCl, 4.4 KCl, 2.0 CaCl2, 1.0 MgSO4, 25 NaHCO3, 1.0 Na2HPO4, and 10 glucose, bubbled with 95% O2 and 5% CO2.	4.0	1.0	2.0	151.0	132.4	4.4		Patch electrodes attached to Purkinje neuron somata were filled with a solution containing (in mm): 95 Cs2SO4, 15 CsCl, 8 MgCl2, 10 HEPES, pH 7.35 with CsOH.	3.0	8.0			31.0		7.35	175.0																																			
407	Electrophysiological and morphological characteristics of three subtypes of rat globus pallidus neurone in vitro.	10970430	2000	Stanford IM	45763	11103.0	Globus pallidus principal cell			True	Rats	Wistar	Patch-clamp	in vitro	Corrected		33.0	30.0	100.0		The slices were then transferred to a holding chamber or recording chamber at 32–34°C where they were perfused continuously at 2–3 ml min−1 with aCSF containing (mm): NaCl 126, KCl 2.5, NaH2PO4 1.2, MgCl2 1.3, CaCl2 2.4, glucose 10, buffered to pH 7.4 with NaHCO3 (26 mm) saturated with 95 %O2-5 %CO2.	4.0	1.3	2.4	127.2	135.9	2.5	7.4	Electrophysiological recording Whole-cell recordings were made using borosilicate glass pipettes of 3–6 MΩ resistance containing (mm): potassium gluconate 125, NaCl 10, CaCl2 1, MgCl2 2, BAPTA 10, Hepes 10, GTP 0.3, Mg-ATP 2, biocytin 5, adjusted to pH 7.25 with KOH.	4.0	4.0	1.0	10.0	16.0	125.0	7.25	558.9	-66.3	-42.1	73.6		25.4	25.5	1.04																												
370	Tonic and synaptically evoked presynaptic inhibition of sensory input to the rat olfactory bulb via GABA(B) heteroreceptors.	10979995	2000	Shipley MT	34624		Olfactory bulb (main) mitral cell		Olfactory areas	True	Rats	Wistar	Sharp	in vitro	Unreported		21.0	19.3390796058			The slices were perfused with artificial cerebrospinal fluid (in mM: 124 NaCl, 26 NaHCO3, 1.2 NaH2PO4, 3 KCl, 1.3 MgSO4, 2.5 CaCl2, and 10 glucose) at a rate of 1 ml/min in the interface chamber, and 3 ml/min in the submerged conditions.	4.0	1.3	2.5	151.2	132.0	3.0		For whole cell recordings from juxtaglomerular cells, patch pipettes were filled with (in mM) 135 KCl, 10 HEPES, 2 Mg-ATP, 0.2 Na-GTP, and 0.5 EGTA; pH and osmolarity were adjusted to 7.3 and 280 mOsm, respectively.	4.0	2.0		0.2	135.0	135.0			-63.6																																		
823	A slow transient potassium current expressed in a subset of neurosecretory neurons of the hypothalamic paraventricular nucleus.	11024074	2000	Tasker JG	30018	1076.0	Paraventricular hypothalamic nucleus neurons	Weakly rectifying paraventricular hypothalamic Type I putative magnocellular neurosecretory cells	Hypothalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected	11.0	29.0	28.9827534924			The brain was removed and placed into ice-cold (≤1°C) artificial cerebrospinal fluid (ACSF), consisting (in mM) of 140 NaCl, 3 KCl, 1.3 MgSO4, 1.4 NaH2PO4, 11D-glucose, 5N-[2-hydroxyethyl]piperazine-N′-[2-ethanesulfonic acid] (HEPES), 2.4 CaCl2, and 3.25 NaOH, pH was 7.3; osmolarity was 290–300 mOsm, and it was bubbled with 100% O2.	5.0	1.3	2.4	144.65	147.8	3.0	7.3	They were filled with a solution consisting (in mM) of 130 potassium gluconate, 10 HEPES, 1 NaCl, 1 CaCl2, 10 ethyleneglycol-bis-(β-amino ethyl ether)-N,N, N′,N′-tetraacetic acid (EGTA), 1 MgCl2, 2 ATP (magnesium salt), and 0.5 GTP (sodium salt); pH was adjusted to 7.2 with KOH. Biocytin (0.3%, Molecular Probes, Eugene, OR) was added as an intracellular marker.	5.0	1.0	1.0	1.0	5.0	130.0	7.2	1110.9	-57.5		72.7							15.4	37.0									89.7															
846	A slow transient potassium current expressed in a subset of neurosecretory neurons of the hypothalamic paraventricular nucleus.	11024074	2000	Tasker JG	30018	1076.0	Paraventricular hypothalamic nucleus neurons	Strongly rectifying paraventricular hypothalamic Type I putative magnocellular neurosecretory cells	Hypothalamus	True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected	11.0	29.0	28.9827534924			The brain was removed and placed into ice-cold (≤1°C) artificial cerebrospinal fluid (ACSF), consisting (in mM) of 140 NaCl, 3 KCl, 1.3 MgSO4, 1.4 NaH2PO4, 11D-glucose, 5N-[2-hydroxyethyl]piperazine-N′-[2-ethanesulfonic acid] (HEPES), 2.4 CaCl2, and 3.25 NaOH, pH was 7.3; osmolarity was 290–300 mOsm, and it was bubbled with 100% O2.	5.0	1.3	2.4	144.65	147.8	3.0	7.3	They were filled with a solution consisting (in mM) of 130 potassium gluconate, 10 HEPES, 1 NaCl, 1 CaCl2, 10 ethyleneglycol-bis-(β-amino ethyl ether)-N,N, N′,N′-tetraacetic acid (EGTA), 1 MgCl2, 2 ATP (magnesium salt), and 0.5 GTP (sodium salt); pH was adjusted to 7.2 with KOH. Biocytin (0.3%, Molecular Probes, Eugene, OR) was added as an intracellular marker.	5.0	1.0	1.0	1.0	5.0	130.0	7.2	966.5	-61.6		76.0							58.5	18.7									184.9															
341	Subclassified acutely dissociated cells of rat DRG: histochemistry and patterns of capsaicin-, proton-, and ATP-activated currents.	11067979	2000	Cooper BY	30789	1073.0	Dorsal root ganglion cell			True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Unreported		22.0	30.9838667697	100.0		Drugs and solutions Plated cells were superfused in rat Tyrode's solution containing (in mM) 140 NaCl, 4 KCl, 2 MgCl2, 2 CaCl2, 10 glucose, and 10 HEPES, adjusted to pH 7.4 with NaOH.	4.0	2.0	2.0	140.0	152.0	4.0	7.4	The recording electrodes were filled with (in mM) 120 KCl, 5 Na2-ATP, 0.4 Na2-GTP, 5 EGTA, 2.25 CaCl2, 5 MgCl2, and 20 HEPES, adjusted to pH 7.4 with KOH; osmolarity was approximately 315–325 mOsm).	4.0	5.0	2.25	10.8	134.5	120.0	7.4	604.5	-56.0						7.35		57.0																					27.0					
406	Resting and active properties of pyramidal neurons in subiculum and CA1 of rat hippocampus.	11067982	2000	Spruston N	10775	1064.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Corrected		35.0	29.6984848098			The animals were anesthetized with halothane, and perfused intracardially with ice-cold, oxygenated (bubbled with 95% O2-5% CO2) artificial cerebrospinal fluid (ACSF), containing (in mM) 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 25 NaHCO3, 1.25 NaH2PO4, and 25 glucose.	4.0	1.0	2.0	151.25	133.5	2.5		Patch-clamp electrodes were pulled from glass capillary tubes, fire polished, and filled with intracellular solution containing (in mM) 115 potassium gluconate, 20 KCl, 10 sodium phosphocreatine, 10 HEPES, 2 EGTA, 2 MgATP, 0.3 NaGTP, and 0.1% biocytin for subsequent determination of morphology.	4.0	2.0		40.3	20.0	135.0		55.4	-66.2				40.3							0.79																							
438	Resting and active properties of pyramidal neurons in subiculum and CA1 of rat hippocampus.	11067982	2000	Spruston N	10775	1065.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Corrected		35.0	29.6984848098			The animals were anesthetized with halothane, and perfused intracardially with ice-cold, oxygenated (bubbled with 95% O2-5% CO2) artificial cerebrospinal fluid (ACSF), containing (in mM) 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 25 NaHCO3, 1.25 NaH2PO4, and 25 glucose.	4.0	1.0	2.0	151.25	133.5	2.5		Patch-clamp electrodes were pulled from glass capillary tubes, fire polished, and filled with intracellular solution containing (in mM) 115 potassium gluconate, 20 KCl, 10 sodium phosphocreatine, 10 HEPES, 2 EGTA, 2 MgATP, 0.3 NaGTP, and 0.1% biocytin for subsequent determination of morphology.	4.0	2.0		40.3	20.0	135.0				-46.3	112.0	0.95						213.0																									
37	Resting and active properties of pyramidal neurons in subiculum and CA1 of rat hippocampus.	11067982	2000	Spruston N	10775	1064.0	Subiculum pyramidal cell		Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Corrected		35.0	29.6984848098			The animals were anesthetized with halothane, and perfused intracardially with ice-cold, oxygenated (bubbled with 95% O2-5% CO2) artificial cerebrospinal fluid (ACSF), containing (in mM) 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 25 NaHCO3, 1.25 NaH2PO4, and 25 glucose.	4.0	1.0	2.0	151.25	133.5	2.5		Patch-clamp electrodes were pulled from glass capillary tubes, fire polished, and filled with intracellular solution containing (in mM) 115 potassium gluconate, 20 KCl, 10 sodium phosphocreatine, 10 HEPES, 2 EGTA, 2 MgATP, 0.3 NaGTP, and 0.1% biocytin for subsequent determination of morphology.	4.0	2.0		40.3	20.0	135.0		39.7	-66.7				19.6							0.79																							
38	Resting and active properties of pyramidal neurons in subiculum and CA1 of rat hippocampus.	11067982	2000	Spruston N	10775	1065.0	Subiculum pyramidal cell		Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro	Corrected		35.0	29.6984848098			The animals were anesthetized with halothane, and perfused intracardially with ice-cold, oxygenated (bubbled with 95% O2-5% CO2) artificial cerebrospinal fluid (ACSF), containing (in mM) 125 NaCl, 2.5 KCl, 2 CaCl2, 1 MgCl2, 25 NaHCO3, 1.25 NaH2PO4, and 25 glucose.	4.0	1.0	2.0	151.25	133.5	2.5		Patch-clamp electrodes were pulled from glass capillary tubes, fire polished, and filled with intracellular solution containing (in mM) 115 potassium gluconate, 20 KCl, 10 sodium phosphocreatine, 10 HEPES, 2 EGTA, 2 MgATP, 0.3 NaGTP, and 0.1% biocytin for subsequent determination of morphology.	4.0	2.0		40.3	20.0	135.0				-46.6	95.4	0.79						283.0																									
714	Intrinsic membrane properties underlying spontaneous tonic firing in neostriatal cholinergic interneurons.	11069957	2000	Wilson CJ	31227	3099.0	Neostriatum cholinergic cell	Neostriatum cholinergic interneuron	Striatum	True	Rats	Sprague-Dawley	Perforated patch	in vitro	Corrected	5.0	35.0	22.9128784748			Coronal slices of 300 μm thickness were then cut through the neostriatum with a vibrating blade microtome (Leica, Deerfield, IL) and transferred to a holding chamber containing artificial CSF (ACSF) (25 ± 2°C) of composition (in mm): 126 NaCl, 2.5 KCl, 1.25 NaH2PO4, 2 CaCl2, 2 MgSO4, and 10 glucose. 	5.0	2.0	2.0	127.25	132.5	2.5		The tips of the patch pipettes were filled with a solution containing (in mm): 119 K-MeSO4, 12 KCl, 1 MgCl2, 1 EGTA, 0.1 CaCl2, 10 HEPES, 0.4 Na-GTP, and 2 Mg-ATP, pH 7.4 (280–300 mOsm) and then back-filled with the same solution containing gramicidin (100 μg/ml) (Ebihara et al., 1995) yielding electrode resistances of 2–5 MΩ.	5.0	3.0	0.1	0.4	14.2	131.0	7.4		-63.9	-50.1				18.4	2.4		60.5		1.99																								
299	Identification of cell types in brain slices of the inferior colliculus.	11074163	2000	Oliver DL	23211	24675.0	Inferior colliculus neuron		Midbrain	True	Rats	Long-Evans	Patch-clamp, Sharp	in vitro	Unreported		33.5	24.819347292	78.2		external NaCl was substituted with an iso-osmotic concentration of sucrose (in mM: KCl, 5.0; MgSO4, 1.3; KH2PO4, 1.2; CaCl2, 2.4; NaHCO3, 26; dextrose, 10; sucrose, 240) saturated with 95% O2/5% CO2 gas	5.0	1.3	2.4	26.0	9.8	6.2		Current clamp recording techniques were used to examine the firing pattern of the cell. An EPC-8 amplifier (HEKA Elektroniks) and PClamp software (Axon Instruments, Foster City, CA) were used for data collection and analyses. Data were filtered at 5kHz. Patch pipettes were pulled from borosilicate glass (Kimax-51, 1.5mm O.D., 1.0mm I.D.) and were 5-7MΩ in resistance. Pipettes were filled with a solution containing, in mM: 120K Gluconate, 5NaCl, 11EGTA, 1CaCl2, 0.3Na-GTP, 10HEPES, pH7.3. Lucifer Yellow (dipotassium salt, 0.3%; Sigma, St. Louis, MO) was added to the internal solution during some of the recordings. 	5.0		1.0	5.3	7.0				-59.3	-49.0	60.95																																
300	Identification of cell types in brain slices of the inferior colliculus.	11074163	2000	Oliver DL	23211	24675.0	Inferior colliculus neuron		Midbrain	True	Rats	Long-Evans	Patch-clamp, Sharp	in vitro	Unreported		33.5	24.819347292	78.2		external NaCl was substituted with an iso-osmotic concentration of sucrose (in mM: KCl, 5.0; MgSO4, 1.3; KH2PO4, 1.2; CaCl2, 2.4; NaHCO3, 26; dextrose, 10; sucrose, 240) saturated with 95% O2/5% CO2 gas	5.0	1.3	2.4	26.0	9.8	6.2		Current clamp recording techniques were used to examine the firing pattern of the cell. An EPC-8 amplifier (HEKA Elektroniks) and PClamp software (Axon Instruments, Foster City, CA) were used for data collection and analyses. Data were filtered at 5kHz. Patch pipettes were pulled from borosilicate glass (Kimax-51, 1.5mm O.D., 1.0mm I.D.) and were 5-7MΩ in resistance. Pipettes were filled with a solution containing, in mM: 120K Gluconate, 5NaCl, 11EGTA, 1CaCl2, 0.3Na-GTP, 10HEPES, pH7.3. Lucifer Yellow (dipotassium salt, 0.3%; Sigma, St. Louis, MO) was added to the internal solution during some of the recordings. 	5.0		1.0	5.3	7.0				-56.8	-46.4	56.6																																
149	Distinct frequency preferences of different types of rat hippocampal neurones in response to oscillatory input currents.	11080262	2000	Paulsen O	38297	8577.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Rats	Wistar	Patch-clamp	in vitro, in vivo	Unreported		22.5	16.1245154966			Slices were maintained at room temperature in a submerged-style holding chamber until transferred one by one to the recording chamber and superfused with artificial cerebrospinal fluid (ACSF) containing (mm): NaCl 126; KCl 3; NaH2PO4 1.25; MgSO4 2; CaCl2 2; NaHCO3 24; glucose 10; pH 7.2-7.4; bubbled with carbogen gas (95% O2-5% CO2).	5.0	2.0	2.0	151.25	133.0	3.0	7.3	The electrode solution contained (mm): potassium gluconate 110; Hepes 40; NaCl 4; ATP-Mg 4; GTP 0.3; with 5 mg ml−1 biocytin (pH 7.2-7.3; osmolarity 280-300 mosmol l−1).	5.0	4.0		4.0	4.0	110.0	7.25	113.0	-62.0				22.0		1.1																												
535	Morphological and electrophysiological properties of atypically oriented layer 2 pyramidal cells of the juvenile rat neocortex.	11113333	2000	Spain WJ	82485	24571.0	Other	sensorimotor cortex sideways-oriented layer 2 pyramidal cells		True	Rats	Sprague-Dawley	Patch-clamp	in vitro	Corrected	-11.0	33.0	17.1464281995			The artificial CSF contained (in mM): 130NaCl, 3KCl, 2CaCl2, 1.25NaH2PO4, 26NaHCO3, 2MgCl2 and 10 dextrose, kept at pH 7.3–7.4 by bubbling with a 5% CO2/95% O2 mixture (carbogen).	5.0	2.0	2.0	157.25	141.0	3.0	7.35	The pipette solution was composed of (in mM): 135KCH3SO4, 2MgCl2, 5KCl, 10 HEPES, 2Na2ATP, 0.5Na-GTP and 0.1EGTA (pH 7.2–7.3 with KOH; Osm=270).	5.0	2.0		4.5	9.0	140.0	7.25		-70.8	-28.2	88.7	1.0	31.9					93.0		0.88																		12.0					
736	Impaired fast-spiking, suppressed cortical inhibition, and increased susceptibility to seizures in mice lacking Kv3.2 K+ channel proteins.	11124984	2000	Rudy B	4013	3096.0	Neocortex basket cell	Neocortex layer 1-4 fast-spiking GABAergic interneuron	Isocortex	True	Mice	C57BL	Patch-clamp	in vivo	Unreported		24.0	17.7482393493			The brain was rapidly removed from the skull in a bath of ice-cold artificial CSF (ACSF) (in mm): 124 NaCl, 5 KCl, 1.25 NaH2PO4, 26 NaHCO3, 2 MgSO4, 2 CaCl2, and 10 dextrose, pH 7.4, bubble-saturated with 95% O2, 5% CO2.	5.0	2.0	2.0	151.25	133.0	5.0	7.4	The micropipette filling solution consisted of (in mm): 144 K-gluconate, 0.2 EGTA, 3 MgCl2, 10 HEPES, 4 ATP-Mg, and 0.5 GTP-Tris.	5.0	3.0			6.0	144.0		153.5	-64.22	-37.04		0.78							134.47		0.8	17.64								151.65			-79.37										
737	Impaired fast-spiking, suppressed cortical inhibition, and increased susceptibility to seizures in mice lacking Kv3.2 K+ channel proteins.	11124984	2000	Rudy B	4013	3096.0	Neocortex basket cell	Neocortex layer 5-6 fast-spiking GABAergic interneuron	Isocortex	True	Mice	C57BL	Patch-clamp	in vivo	Unreported		24.0	17.7482393493			The brain was rapidly removed from the skull in a bath of ice-cold artificial CSF (ACSF) (in mm): 124 NaCl, 5 KCl, 1.25 NaH2PO4, 26 NaHCO3, 2 MgSO4, 2 CaCl2, and 10 dextrose, pH 7.4, bubble-saturated with 95% O2, 5% CO2.	5.0	2.0	2.0	151.25	133.0	5.0	7.4	The micropipette filling solution consisted of (in mm): 144 K-gluconate, 0.2 EGTA, 3 MgCl2, 10 HEPES, 4 ATP-Mg, and 0.5 GTP-Tris.	5.0	3.0			6.0	144.0		133.37	-64.45	-38.35		0.74							152.11		0.85	16.14								155.54			-84.07										
717	Increased density of M1 receptors in the hippocampus of juvenile rats chronically deprived of NGF.	9878729	1999	Traversa U	81177	23524.0	Basalis nucleus cholinergic neuron	Basal Forebrain cholinergic neurons	Pallidum	True	Rats	Wistar	Sharp	in vitro	Unreported		35.5	16.4316767252			Slices were placed for at least 1 h at room temperature in artificial cerebrospinal fluid (ACSF) containing (in mM): NaCl 126, KCl 3.5, NaH2PO4 1.2, MgCl2 1.3, CaCl2 2, NaHCO3 25, glucose 11.	5.0	1.3	2.0	152.2	136.1	3.5		Intracellular recordings were performed on CA1 pyramidal neurons using conventional microelectrodes filled with 3 M KCl (resistance, 40–120 MΩ) or 2 M K-methylsulphate (resistance, 70–140 MΩ).	5.0				3000.0	5000.0		46.0	-66.0	-58.0	83.0				1.7																												
258	Developmental synaptic changes increase the range of integrative capabilities of an identified excitatory neocortical connection.	10024344	1999	Audinat E	37700	3306.0	Neocortex basket cell		Isocortex	True	Rats	Wistar	Patch-clamp	in vitro	Corrected		30.0	16.7332005307			The slices were incubated for 1 hr in a physiological extracellular saline solution containing (in mm): NaCl, 121.0; KCl, 2.5; NaH2PO4, 1.25; CaCl2, 2; MgCl2, 1; NaHCO3, 26; glucose, 20; and pyruvate 5, and bubbled with a mixture of 95% O2and 5% CO2.	4.0	1.0	2.0	148.25	129.5	2.5		Patch pipettes were pulled from borosilicate glass tubing and had a resistance of 3–5 MΩ when filled with an internal solution containing (in mm): 144 K-gluconate, 3 MgCl2, 0.2 EGTA, and 10 HEPES, pH 7.2–7.4, 300 mOsm.	4.0	3.0			6.0	144.0	7.3	160.0	-73.0			0.4		21.0							0.85																						
2	In vivo intracellular analysis of granule cell axon reorganization in epileptic rats.	10036272	1999	Dudek FE	34757	1241.0	Dentate gyrus granule cell		Hippocampal formation	True	Rats	Sprague-Dawley	Sharp	in vivo	Unreported		37.0	54.3874985635	225.0										hen a sharp intracellular electrode, measuring 80-150 MΩ in vivo and filled with 1 M potassium acetate and 2% biocytin, was lowered toward the septal end of the dentate gyrus where granule cells were impaled.	5.0					1000.0		100.0	-70.0		72.0		15.0																														
148	Temporal overlap of excitatory and inhibitory afferent input in guinea-pig CA1 pyramidal cells.	10087347	1999	Stelzer A	33579	8497.0	Hippocampus CA1 pyramidal cell		Hippocampal formation	True	Guinea Pigs		Sharp	in vitro	Unreported		31.0		175.0		Slices were superfused in an interface recording chamber (Fine Science Tools, Belmont, CA, USA) with a solution saturated with 95 % O2 and 5 % CO2 (temperature, 30-32°C) of the following composition (mM): 118 NaCl, 3 KCl, 25 NaHCO3, 1·2 NaH2PO4, 1·2 MgCl2, 1·7 CaCl2 and 11 D-glucose.	5.0	1.0	1.0	144.0	125.0	3.0		 The standard electrode content of pyramidal cell recordings was potassium acetate (2-3 M) yielding 40-100 MΩ electrode resistances	5.0					2500.0		53.3	-64.5	-53.2			21.1																														
